,submission_date,state,conf_cases,conf_death
949,2020-02-06,New Hampshire,0,
950,2020-02-06,DC,0,
951,2020-02-06,Montana,0,
953,2020-02-06,Alaska,0,
955,2020-02-06,Vermont,0,
960,2020-02-07,Colorado,0,
961,2020-02-07,Florida,0,
962,2020-02-07,Arizona,0,
963,2020-02-07,South Carolina,0,
964,2020-02-07,Connecticut,0,
965,2020-02-07,Nebraska,0,
966,2020-02-07,Kentucky,0,
967,2020-02-07,Wyoming,0,
968,2020-02-07,Iowa,0,
969,2020-02-07,New Mexico,0,
970,2020-02-07,North Dakota,0,
971,2020-02-07,Washington,0,
973,2020-02-07,Tennessee,0,
975,2020-02-07,Massachusetts,0,
976,2020-02-07,Pennsylvania,
977,2020-02-07,New York,0,
978,2020-02-07,Ohio,0,
979,2020-02-07,Alabama,0,
980,2020-02-07,Virginia,0,
981,2020-02-07,Michigan,0,
982,2020-02-07,Mississippi,0,
983,2020-02-07,Illinois,0,
984,2020-02-07,Wisconsin,0,
986,2020-02-07,North Carolina,0,
987,2020-02-07,Oklahoma,0,
988,2020-02-07,Texas,0,
989,2020-02-07,California,0,
990,2020-02-07,New Mexico,0,
991,2020-02-07,Louisiana,0,
992,2020-02-07,Idaho,0,
993,2020-02-07,Nevada,0,
994,2020-02-07,Georgia,0,
995,2020-02-07,Indiana,0,
996,2020-02-07,Maryland,0,
997,2020-02-07,New York,0,
998,2020-02-07,Arkansas,0,
999,2020-02-07,Minnesota,0,
1000,2020-02-07,Oregon,0,
1001,2020-02-07,Utah,0,
1002,2020-02-07,West Virginia,0,
1003,2020-02-07,Missouri,0,
1004,2020-02-07,Delaware,0,
1005,2020-02-07,South Dakota,0,
1006,2020-02-07,Rhode Island,0,
1007,2020-02-07,Kansas,0,
1008,2020-02-07,Maine,0,
1009,2020-02-07,New Hampshire,0,
1010,2020-02-07,DC,0,
1011,2020-02-07,Montana,0,
1013,2020-02-07,Alaska,0,
1015,2020-02-07,Vermont,0,
1020,2020-02-08,Colorado,0,
1021,2020-02-08,Florida,0,
1022,2020-02-08,Arizona,0,
1023,2020-02-08,South Carolina,0,
1024,2020-02-08,Connecticut,0,
1025,2020-02-08,Nebraska,0,
1026,2020-02-08,Kentucky,0,
1027,2020-02-08,Wyoming,0,
1028,2020-02-08,Iowa,0,
1029,2020-02-08,New Mexico,0,
1030,2020-02-08,North Dakota,0,
1031,2020-02-08,Washington,0,
1033,2020-02-08,Tennessee,0,
1035,2020-02-08,Massachusetts,0,
1036,2020-02-08,Pennsylvania,
1037,2020-02-08,New York,0,
1038,2020-02-08,Ohio,0,
1039,2020-02-08,Alabama,0,
1040,2020-02-08,Virginia,0,
1041,2020-02-08,Michigan,0,
1042,2020-02-08,Mississippi,0,
1043,2020-02-08,Illinois,0,
1044,2020-02-08,Wisconsin,0,
1046,2020-02-08,North Carolina,0,
1047,2020-02-08,Oklahoma,0,
1048,2020-02-08,Texas,0,
1049,2020-02-08,California,0,
1050,2020-02-08,New Mexico,0,
1051,2020-02-08,Louisiana,0,
1052,2020-02-08,Idaho,0,
1053,2020-02-08,Nevada,0,
1054,2020-02-08,Georgia,0,
1055,2020-02-08,Indiana,0,
1056,2020-02-08,Maryland,0,
1057,2020-02-08,New York,0,
1058,2020-02-08,Arkansas,0,
1059,2020-02-08,Minnesota,0,
1060,2020-02-08,Oregon,0,
1061,2020-02-08,Utah,0,
1062,2020-02-08,West Virginia,0,
1063,2020-02-08,Missouri,0,
1064,2020-02-08,Delaware,0,
1065,2020-02-08,South Dakota,0,
1066,2020-02-08,Rhode Island,0,
1067,2020-02-08,Kansas,0,
1068,2020-02-08,Maine,0,
1069,2020-02-08,New Hampshire,0,
1070,2020-02-08,DC,0,
1071,2020-02-08,Montana,0,
1073,2020-02-08,Alaska,0,
1075,2020-02-08,Vermont,0,
1080,2020-02-09,Colorado,0,
1081,2020-02-09,Florida,0,
1082,2020-02-09,Arizona,0,
1083,2020-02-09,South Carolina,0,
1084,2020-02-09,Connecticut,0,
1085,2020-02-09,Nebraska,0,
1086,2020-02-09,Kentucky,0,
1087,2020-02-09,Wyoming,0,
1088,2020-02-09,Iowa,0,
1089,2020-02-09,New Mexico,0,
1090,2020-02-09,North Dakota,0,
1091,2020-02-09,Washington,0,
1093,2020-02-09,Tennessee,0,
1095,2020-02-09,Massachusetts,0,
1096,2020-02-09,Pennsylvania,
1097,2020-02-09,New York,0,
1098,2020-02-09,Ohio,0,
1099,2020-02-09,Alabama,0,
1100,2020-02-09,Virginia,0,
1101,2020-02-09,Michigan,0,
1102,2020-02-09,Mississippi,0,
1103,2020-02-09,Illinois,0,
1104,2020-02-09,Wisconsin,0,
1106,2020-02-09,North Carolina,0,
1107,2020-02-09,Oklahoma,0,
1108,2020-02-09,Texas,0,
1109,2020-02-09,California,0,
1110,2020-02-09,New Mexico,0,
1111,2020-02-09,Louisiana,0,
1112,2020-02-09,Idaho,0,
1113,2020-02-09,Nevada,0,
1114,2020-02-09,Georgia,0,
1115,2020-02-09,Indiana,0,
1116,2020-02-09,Maryland,0,
1117,2020-02-09,New York,0,
1118,2020-02-09,Arkansas,0,
1119,2020-02-09,Minnesota,0,
1120,2020-02-09,Oregon,0,
1121,2020-02-09,Utah,0,
1122,2020-02-09,West Virginia,0,
1123,2020-02-09,Missouri,0,
1124,2020-02-09,Delaware,0,
1125,2020-02-09,South Dakota,0,
1126,2020-02-09,Rhode Island,0,
1127,2020-02-09,Kansas,0,
1128,2020-02-09,Maine,0,
1129,2020-02-09,New Hampshire,0,
1130,2020-02-09,DC,0,
1131,2020-02-09,Montana,0,
1133,2020-02-09,Alaska,0,
1135,2020-02-09,Vermont,0,
1140,2020-02-10,Colorado,0,
1141,2020-02-10,Florida,0,
1142,2020-02-10,Arizona,0,
1143,2020-02-10,South Carolina,0,
1144,2020-02-10,Connecticut,0,
1145,2020-02-10,Nebraska,0,
1146,2020-02-10,Kentucky,0,
1147,2020-02-10,Wyoming,0,
1148,2020-02-10,Iowa,0,
1149,2020-02-10,New Mexico,0,
1150,2020-02-10,North Dakota,0,
1151,2020-02-10,Washington,0,
1153,2020-02-10,Tennessee,0,
1155,2020-02-10,Massachusetts,0,
1156,2020-02-10,Pennsylvania,
1157,2020-02-10,New York,0,
1158,2020-02-10,Ohio,0,
1159,2020-02-10,Alabama,0,
1160,2020-02-10,Virginia,0,
1161,2020-02-10,Michigan,0,
1162,2020-02-10,Mississippi,0,
1163,2020-02-10,Illinois,0,
1164,2020-02-10,Wisconsin,0,
1166,2020-02-10,North Carolina,0,
1167,2020-02-10,Oklahoma,0,
1168,2020-02-10,Texas,0,
1169,2020-02-10,California,0,
1170,2020-02-10,New Mexico,0,
1171,2020-02-10,Louisiana,0,
1172,2020-02-10,Idaho,0,
1173,2020-02-10,Nevada,0,
1174,2020-02-10,Georgia,0,
1175,2020-02-10,Indiana,0,
1176,2020-02-10,Maryland,0,
1177,2020-02-10,New York,0,
1178,2020-02-10,Arkansas,0,
1179,2020-02-10,Minnesota,0,
1180,2020-02-10,Oregon,0,
1181,2020-02-10,Utah,0,
1182,2020-02-10,West Virginia,0,
1183,2020-02-10,Missouri,0,
1184,2020-02-10,Delaware,0,
1185,2020-02-10,South Dakota,0,
1186,2020-02-10,Rhode Island,0,
1187,2020-02-10,Kansas,0,
1188,2020-02-10,Maine,0,
1189,2020-02-10,New Hampshire,0,
1190,2020-02-10,DC,0,
1191,2020-02-10,Montana,0,
1193,2020-02-10,Alaska,0,
1195,2020-02-10,Vermont,0,
1200,2020-02-11,Colorado,0,
1201,2020-02-11,Florida,0,
1202,2020-02-11,Arizona,0,
1203,2020-02-11,South Carolina,0,
1204,2020-02-11,Connecticut,0,
1205,2020-02-11,Nebraska,0,
1206,2020-02-11,Kentucky,0,
1207,2020-02-11,Wyoming,0,
1208,2020-02-11,Iowa,0,
1209,2020-02-11,New Mexico,0,
1210,2020-02-11,North Dakota,0,
1211,2020-02-11,Washington,0,
1213,2020-02-11,Tennessee,0,
1215,2020-02-11,Massachusetts,0,
1216,2020-02-11,Pennsylvania,
1217,2020-02-11,New York,0,
1218,2020-02-11,Ohio,0,
1219,2020-02-11,Alabama,0,
1220,2020-02-11,Virginia,0,
1221,2020-02-11,Michigan,0,
1222,2020-02-11,Mississippi,0,
1223,2020-02-11,Illinois,0,
1224,2020-02-11,Wisconsin,0,
1226,2020-02-11,North Carolina,0,
1227,2020-02-11,Oklahoma,0,
1228,2020-02-11,Texas,0,
1229,2020-02-11,California,0,
1230,2020-02-11,New Mexico,0,
1231,2020-02-11,Louisiana,0,
1232,2020-02-11,Idaho,0,
1233,2020-02-11,Nevada,0,
1234,2020-02-11,Georgia,0,
1235,2020-02-11,Indiana,0,
1236,2020-02-11,Maryland,0,
1237,2020-02-11,New York,0,
1238,2020-02-11,Arkansas,0,
1239,2020-02-11,Minnesota,0,
1240,2020-02-11,Oregon,0,
1241,2020-02-11,Utah,0,
1242,2020-02-11,West Virginia,0,
1243,2020-02-11,Missouri,0,
1244,2020-02-11,Delaware,0,
1245,2020-02-11,South Dakota,0,
1246,2020-02-11,Rhode Island,0,
1247,2020-02-11,Kansas,0,
1248,2020-02-11,Maine,0,
1249,2020-02-11,New Hampshire,0,
1250,2020-02-11,DC,0,
1251,2020-02-11,Montana,0,
1253,2020-02-11,Alaska,0,
1255,2020-02-11,Vermont,0,
1260,2020-02-12,Colorado,0,
1261,2020-02-12,Florida,0,
1262,2020-02-12,Arizona,0,
1263,2020-02-12,South Carolina,0,
1264,2020-02-12,Connecticut,0,
1265,2020-02-12,Nebraska,0,
1266,2020-02-12,Kentucky,0,
1267,2020-02-12,Wyoming,0,
1268,2020-02-12,Iowa,0,
1269,2020-02-12,New Mexico,0,
1270,2020-02-12,North Dakota,0,
1271,2020-02-12,Washington,0,
1273,2020-02-12,Tennessee,0,
1275,2020-02-12,Massachusetts,0,
1276,2020-02-12,Pennsylvania,
1277,2020-02-12,New York,0,
1278,2020-02-12,Ohio,0,
1279,2020-02-12,Alabama,0,
1280,2020-02-12,Virginia,0,
1281,2020-02-12,Michigan,0,
1282,2020-02-12,Mississippi,0,
1283,2020-02-12,Illinois,0,
1284,2020-02-12,Wisconsin,0,
1286,2020-02-12,North Carolina,0,
1287,2020-02-12,Oklahoma,0,
1288,2020-02-12,Texas,0,
1289,2020-02-12,California,0,
1290,2020-02-12,New Mexico,0,
1291,2020-02-12,Louisiana,0,
1292,2020-02-12,Idaho,0,
1293,2020-02-12,Nevada,0,
1294,2020-02-12,Georgia,0,
1295,2020-02-12,Indiana,0,
1296,2020-02-12,Maryland,0,
1297,2020-02-12,New York,0,
1298,2020-02-12,Arkansas,0,
1299,2020-02-12,Minnesota,0,
1300,2020-02-12,Oregon,0,
1301,2020-02-12,Utah,0,
1302,2020-02-12,West Virginia,0,
1303,2020-02-12,Missouri,0,
1304,2020-02-12,Delaware,0,
1305,2020-02-12,South Dakota,0,
1306,2020-02-12,Rhode Island,0,
1307,2020-02-12,Kansas,0,
1308,2020-02-12,Maine,0,
1309,2020-02-12,New Hampshire,0,
1310,2020-02-12,DC,0,
1311,2020-02-12,Montana,0,
1313,2020-02-12,Alaska,0,
1315,2020-02-12,Vermont,0,
1320,2020-02-13,Colorado,0,
1321,2020-02-13,Florida,0,
1322,2020-02-13,Arizona,0,
1323,2020-02-13,South Carolina,0,
1324,2020-02-13,Connecticut,0,
1325,2020-02-13,Nebraska,0,
1326,2020-02-13,Kentucky,0,
1327,2020-02-13,Wyoming,0,
1328,2020-02-13,Iowa,0,
1329,2020-02-13,New Mexico,0,
1330,2020-02-13,North Dakota,0,
1331,2020-02-13,Washington,0,
1333,2020-02-13,Tennessee,0,
1335,2020-02-13,Massachusetts,0,
1336,2020-02-13,Pennsylvania,
1337,2020-02-13,New York,0,
1338,2020-02-13,Ohio,0,
1339,2020-02-13,Alabama,0,
1340,2020-02-13,Virginia,0,
1341,2020-02-13,Michigan,0,
1342,2020-02-13,Mississippi,0,
1343,2020-02-13,Illinois,0,
1344,2020-02-13,Wisconsin,0,
1346,2020-02-13,North Carolina,0,
1347,2020-02-13,Oklahoma,0,
1348,2020-02-13,Texas,0,
1349,2020-02-13,California,0,
1350,2020-02-13,New Mexico,0,
1351,2020-02-13,Louisiana,0,
1352,2020-02-13,Idaho,0,
1353,2020-02-13,Nevada,0,
1354,2020-02-13,Georgia,0,
1355,2020-02-13,Indiana,0,
1356,2020-02-13,Maryland,0,
1357,2020-02-13,New York,0,
1358,2020-02-13,Arkansas,0,
1359,2020-02-13,Minnesota,0,
1360,2020-02-13,Oregon,0,
1361,2020-02-13,Utah,0,
1362,2020-02-13,West Virginia,0,
1363,2020-02-13,Missouri,0,
1364,2020-02-13,Delaware,0,
1365,2020-02-13,South Dakota,0,
1366,2020-02-13,Rhode Island,0,
1367,2020-02-13,Kansas,0,
1368,2020-02-13,Maine,0,
1369,2020-02-13,New Hampshire,0,
1370,2020-02-13,DC,0,
1371,2020-02-13,Montana,0,
1373,2020-02-13,Alaska,0,
1375,2020-02-13,Vermont,0,
1380,2020-02-14,Colorado,0,
1381,2020-02-14,Florida,0,
1382,2020-02-14,Arizona,0,
1383,2020-02-14,South Carolina,0,
1384,2020-02-14,Connecticut,0,
1385,2020-02-14,Nebraska,0,
1386,2020-02-14,Kentucky,0,
1387,2020-02-14,Wyoming,0,
1388,2020-02-14,Iowa,0,
1389,2020-02-14,New Mexico,0,
1390,2020-02-14,North Dakota,0,
1391,2020-02-14,Washington,0,
1393,2020-02-14,Tennessee,0,
1395,2020-02-14,Massachusetts,0,
1396,2020-02-14,Pennsylvania,
1397,2020-02-14,New York,0,
1398,2020-02-14,Ohio,0,
1399,2020-02-14,Alabama,0,
1400,2020-02-14,Virginia,0,
1401,2020-02-14,Michigan,0,
1402,2020-02-14,Mississippi,0,
1403,2020-02-14,Illinois,0,
1404,2020-02-14,Wisconsin,0,
1406,2020-02-14,North Carolina,0,
1407,2020-02-14,Oklahoma,0,
1408,2020-02-14,Texas,0,
1409,2020-02-14,California,0,
1410,2020-02-14,New Mexico,0,
1411,2020-02-14,Louisiana,0,
1412,2020-02-14,Idaho,0,
1413,2020-02-14,Nevada,0,
1414,2020-02-14,Georgia,0,
1415,2020-02-14,Indiana,0,
1416,2020-02-14,Maryland,0,
1417,2020-02-14,New York,0,
1418,2020-02-14,Arkansas,0,
1419,2020-02-14,Minnesota,0,
1420,2020-02-14,Oregon,0,
1421,2020-02-14,Utah,0,
1422,2020-02-14,West Virginia,0,
1423,2020-02-14,Missouri,0,
1424,2020-02-14,Delaware,0,
1425,2020-02-14,South Dakota,0,
1426,2020-02-14,Rhode Island,0,
1427,2020-02-14,Kansas,0,
1428,2020-02-14,Maine,0,
1429,2020-02-14,New Hampshire,0,
1430,2020-02-14,DC,0,
1431,2020-02-14,Montana,0,
1433,2020-02-14,Alaska,0,
1435,2020-02-14,Vermont,0,
1440,2020-02-15,Colorado,0,
1441,2020-02-15,Florida,0,
1442,2020-02-15,Arizona,0,
1443,2020-02-15,South Carolina,0,
1444,2020-02-15,Connecticut,0,
1445,2020-02-15,Nebraska,0,
1446,2020-02-15,Kentucky,0,
1447,2020-02-15,Wyoming,0,
1448,2020-02-15,Iowa,0,
1449,2020-02-15,New Mexico,0,
1450,2020-02-15,North Dakota,0,
1451,2020-02-15,Washington,0,
1453,2020-02-15,Tennessee,0,
1455,2020-02-15,Massachusetts,0,
1456,2020-02-15,Pennsylvania,
1457,2020-02-15,New York,0,
1458,2020-02-15,Ohio,0,
1459,2020-02-15,Alabama,0,
1460,2020-02-15,Virginia,0,
1461,2020-02-15,Michigan,0,
1462,2020-02-15,Mississippi,0,
1463,2020-02-15,Illinois,0,
1464,2020-02-15,Wisconsin,0,
1466,2020-02-15,North Carolina,0,
1467,2020-02-15,Oklahoma,0,
1468,2020-02-15,Texas,0,
1469,2020-02-15,California,0,
1470,2020-02-15,New Mexico,0,
1471,2020-02-15,Louisiana,0,
1472,2020-02-15,Idaho,0,
1473,2020-02-15,Nevada,0,
1474,2020-02-15,Georgia,0,
1475,2020-02-15,Indiana,0,
1476,2020-02-15,Maryland,0,
1477,2020-02-15,New York,0,
1478,2020-02-15,Arkansas,0,
1479,2020-02-15,Minnesota,0,
1480,2020-02-15,Oregon,0,
1481,2020-02-15,Utah,0,
1482,2020-02-15,West Virginia,0,
1483,2020-02-15,Missouri,0,
1484,2020-02-15,Delaware,0,
1485,2020-02-15,South Dakota,0,
1486,2020-02-15,Rhode Island,0,
1487,2020-02-15,Kansas,0,
1488,2020-02-15,Maine,0,
1489,2020-02-15,New Hampshire,0,
1490,2020-02-15,DC,0,
1491,2020-02-15,Montana,0,
1493,2020-02-15,Alaska,0,
1495,2020-02-15,Vermont,0,
1500,2020-02-16,Colorado,0,
1501,2020-02-16,Florida,0,
1502,2020-02-16,Arizona,0,
1503,2020-02-16,South Carolina,0,
1504,2020-02-16,Connecticut,0,
1505,2020-02-16,Nebraska,0,
1506,2020-02-16,Kentucky,0,
1507,2020-02-16,Wyoming,0,
1508,2020-02-16,Iowa,0,
1509,2020-02-16,New Mexico,0,
1510,2020-02-16,North Dakota,0,
1511,2020-02-16,Washington,0,
1513,2020-02-16,Tennessee,0,
1515,2020-02-16,Massachusetts,0,
1516,2020-02-16,Pennsylvania,
1517,2020-02-16,New York,0,
1518,2020-02-16,Ohio,0,
1519,2020-02-16,Alabama,0,
1520,2020-02-16,Virginia,0,
1521,2020-02-16,Michigan,0,
1522,2020-02-16,Mississippi,0,
1523,2020-02-16,Illinois,0,
1524,2020-02-16,Wisconsin,0,
1526,2020-02-16,North Carolina,0,
1527,2020-02-16,Oklahoma,0,
1528,2020-02-16,Texas,0,
1529,2020-02-16,California,0,
1530,2020-02-16,New Mexico,0,
1531,2020-02-16,Louisiana,0,
1532,2020-02-16,Idaho,0,
1533,2020-02-16,Nevada,0,
1534,2020-02-16,Georgia,0,
1535,2020-02-16,Indiana,0,
1536,2020-02-16,Maryland,0,
1537,2020-02-16,New York,0,
1538,2020-02-16,Arkansas,0,
1539,2020-02-16,Minnesota,0,
1540,2020-02-16,Oregon,0,
1541,2020-02-16,Utah,0,
1542,2020-02-16,West Virginia,0,
1543,2020-02-16,Missouri,0,
1544,2020-02-16,Delaware,0,
1545,2020-02-16,South Dakota,0,
1546,2020-02-16,Rhode Island,0,
1547,2020-02-16,Kansas,0,
1548,2020-02-16,Maine,0,
1549,2020-02-16,New Hampshire,0,
1550,2020-02-16,DC,0,
1551,2020-02-16,Montana,0,
1553,2020-02-16,Alaska,0,
1555,2020-02-16,Vermont,0,
1560,2020-02-17,Colorado,0,
1561,2020-02-17,Florida,0,
1562,2020-02-17,Arizona,0,
1563,2020-02-17,South Carolina,0,
1564,2020-02-17,Connecticut,0,
1565,2020-02-17,Nebraska,0,
1566,2020-02-17,Kentucky,0,
1567,2020-02-17,Wyoming,0,
1568,2020-02-17,Iowa,0,
1569,2020-02-17,New Mexico,0,
1570,2020-02-17,North Dakota,0,
1571,2020-02-17,Washington,0,
1573,2020-02-17,Tennessee,0,
1575,2020-02-17,Massachusetts,0,
1576,2020-02-17,Pennsylvania,
1577,2020-02-17,New York,0,
1578,2020-02-17,Ohio,0,
1579,2020-02-17,Alabama,0,
1580,2020-02-17,Virginia,0,
1581,2020-02-17,Michigan,0,
1582,2020-02-17,Mississippi,0,
1583,2020-02-17,Illinois,0,
1584,2020-02-17,Wisconsin,0,
1586,2020-02-17,North Carolina,0,
1587,2020-02-17,Oklahoma,0,
1588,2020-02-17,Texas,0,
1589,2020-02-17,California,0,
1590,2020-02-17,New Mexico,0,
1591,2020-02-17,Louisiana,0,
1592,2020-02-17,Idaho,0,
1593,2020-02-17,Nevada,0,
1594,2020-02-17,Georgia,0,
1595,2020-02-17,Indiana,0,
1596,2020-02-17,Maryland,0,
1597,2020-02-17,New York,0,
1598,2020-02-17,Arkansas,0,
1599,2020-02-17,Minnesota,0,
1600,2020-02-17,Oregon,0,
1601,2020-02-17,Utah,0,
1602,2020-02-17,West Virginia,0,
1603,2020-02-17,Missouri,0,
1604,2020-02-17,Delaware,0,
1605,2020-02-17,South Dakota,0,
1606,2020-02-17,Rhode Island,0,
1607,2020-02-17,Kansas,0,
1608,2020-02-17,Maine,0,
1609,2020-02-17,New Hampshire,0,
1610,2020-02-17,DC,0,
1611,2020-02-17,Montana,0,
1613,2020-02-17,Alaska,0,
1615,2020-02-17,Vermont,0,
1620,2020-02-18,Colorado,0,
1621,2020-02-18,Florida,0,
1622,2020-02-18,Arizona,0,
1623,2020-02-18,South Carolina,0,
1624,2020-02-18,Connecticut,0,
1625,2020-02-18,Nebraska,0,
1626,2020-02-18,Kentucky,0,
1627,2020-02-18,Wyoming,0,
1628,2020-02-18,Iowa,0,
1629,2020-02-18,New Mexico,0,
1630,2020-02-18,North Dakota,0,
1631,2020-02-18,Washington,0,
1633,2020-02-18,Tennessee,0,
1635,2020-02-18,Massachusetts,0,
1636,2020-02-18,Pennsylvania,
1637,2020-02-18,New York,0,
1638,2020-02-18,Ohio,0,
1639,2020-02-18,Alabama,0,
1640,2020-02-18,Virginia,0,
1641,2020-02-18,Michigan,0,
1642,2020-02-18,Mississippi,0,
1643,2020-02-18,Illinois,0,
1644,2020-02-18,Wisconsin,0,
1646,2020-02-18,North Carolina,0,
1647,2020-02-18,Oklahoma,0,
1648,2020-02-18,Texas,0,
1649,2020-02-18,California,0,
1650,2020-02-18,New Mexico,0,
1651,2020-02-18,Louisiana,0,
1652,2020-02-18,Idaho,0,
1653,2020-02-18,Nevada,0,
1654,2020-02-18,Georgia,0,
1655,2020-02-18,Indiana,0,
1656,2020-02-18,Maryland,0,
1657,2020-02-18,New York,0,
1658,2020-02-18,Arkansas,0,
1659,2020-02-18,Minnesota,0,
1660,2020-02-18,Oregon,0,
1661,2020-02-18,Utah,0,
1662,2020-02-18,West Virginia,0,
1663,2020-02-18,Missouri,0,
1664,2020-02-18,Delaware,0,
1665,2020-02-18,South Dakota,0,
1666,2020-02-18,Rhode Island,0,
1667,2020-02-18,Kansas,0,
1668,2020-02-18,Maine,0,
1669,2020-02-18,New Hampshire,0,
1670,2020-02-18,DC,0,
1671,2020-02-18,Montana,0,
1673,2020-02-18,Alaska,0,
1675,2020-02-18,Vermont,0,
1680,2020-02-19,Colorado,0,
1681,2020-02-19,Florida,0,
1682,2020-02-19,Arizona,0,
1683,2020-02-19,South Carolina,0,
1684,2020-02-19,Connecticut,0,
1685,2020-02-19,Nebraska,0,
1686,2020-02-19,Kentucky,0,
1687,2020-02-19,Wyoming,0,
1688,2020-02-19,Iowa,0,
1689,2020-02-19,New Mexico,0,
1690,2020-02-19,North Dakota,0,
1691,2020-02-19,Washington,0,
1693,2020-02-19,Tennessee,0,
1695,2020-02-19,Massachusetts,0,
1696,2020-02-19,Pennsylvania,
1697,2020-02-19,New York,0,
1698,2020-02-19,Ohio,0,
1699,2020-02-19,Alabama,0,
1700,2020-02-19,Virginia,0,
1701,2020-02-19,Michigan,0,
1702,2020-02-19,Mississippi,0,
1703,2020-02-19,Illinois,0,
1704,2020-02-19,Wisconsin,0,
1706,2020-02-19,North Carolina,0,
1707,2020-02-19,Oklahoma,0,
1708,2020-02-19,Texas,0,
1709,2020-02-19,California,0,
1710,2020-02-19,New Mexico,0,
1711,2020-02-19,Louisiana,0,
1712,2020-02-19,Idaho,0,
1713,2020-02-19,Nevada,0,
1714,2020-02-19,Georgia,0,
1715,2020-02-19,Indiana,0,
1716,2020-02-19,Maryland,0,
1717,2020-02-19,New York,0,
1718,2020-02-19,Arkansas,0,
1719,2020-02-19,Minnesota,0,
1720,2020-02-19,Oregon,0,
1721,2020-02-19,Utah,0,
1722,2020-02-19,West Virginia,0,
1723,2020-02-19,Missouri,0,
1724,2020-02-19,Delaware,0,
1725,2020-02-19,South Dakota,0,
1726,2020-02-19,Rhode Island,0,
1727,2020-02-19,Kansas,0,
1728,2020-02-19,Maine,0,
1729,2020-02-19,New Hampshire,0,
1730,2020-02-19,DC,0,
1731,2020-02-19,Montana,0,
1735,2020-02-19,Vermont,0,
1740,2020-02-20,Colorado,0,
1741,2020-02-20,Florida,0,
1742,2020-02-20,Arizona,0,
1743,2020-02-20,South Carolina,0,
1744,2020-02-20,Connecticut,0,
1745,2020-02-20,Nebraska,0,
1746,2020-02-20,Kentucky,0,
1747,2020-02-20,Wyoming,0,
1748,2020-02-20,Iowa,0,
1749,2020-02-20,New Mexico,0,
1750,2020-02-20,North Dakota,0,
1751,2020-02-20,Washington,0,
1753,2020-02-20,Tennessee,0,
1755,2020-02-20,Massachusetts,0,
1756,2020-02-20,Pennsylvania,
1757,2020-02-20,New York,0,
1758,2020-02-20,Ohio,0,
1759,2020-02-20,Alabama,0,
1760,2020-02-20,Virginia,0,
1761,2020-02-20,Michigan,0,
1762,2020-02-20,Mississippi,0,
1763,2020-02-20,Illinois,0,
1764,2020-02-20,Wisconsin,0,
1766,2020-02-20,North Carolina,0,
1767,2020-02-20,Oklahoma,0,
1768,2020-02-20,Texas,0,
1769,2020-02-20,California,0,
1770,2020-02-20,New Mexico,0,
1771,2020-02-20,Louisiana,0,
1772,2020-02-20,Idaho,0,
1773,2020-02-20,Nevada,0,
1774,2020-02-20,Georgia,0,
1775,2020-02-20,Indiana,0,
1776,2020-02-20,Maryland,0,
1777,2020-02-20,New York,0,
1778,2020-02-20,Arkansas,0,
1779,2020-02-20,Minnesota,0,
1780,2020-02-20,Oregon,0,
1781,2020-02-20,Utah,0,
1782,2020-02-20,West Virginia,0,
1783,2020-02-20,Missouri,0,
1784,2020-02-20,Delaware,0,
1785,2020-02-20,South Dakota,0,
1786,2020-02-20,Rhode Island,0,
1787,2020-02-20,Kansas,0,
1788,2020-02-20,Maine,0,
1789,2020-02-20,New Hampshire,0,
1790,2020-02-20,DC,0,
1791,2020-02-20,Montana,0,
1793,2020-02-20,Alaska,0,
1795,2020-02-20,Vermont,0,
1800,2020-02-21,Colorado,0,
1801,2020-02-21,Florida,0,
1802,2020-02-21,Arizona,0,
1803,2020-02-21,South Carolina,0,
1804,2020-02-21,Connecticut,0,
1805,2020-02-21,Nebraska,0,
1806,2020-02-21,Kentucky,0,
1807,2020-02-21,Wyoming,0,
1808,2020-02-21,Iowa,0,
1809,2020-02-21,New Mexico,0,
1810,2020-02-21,North Dakota,0,
1811,2020-02-21,Washington,0,
1813,2020-02-21,Tennessee,0,
1815,2020-02-21,Massachusetts,0,
1816,2020-02-21,Pennsylvania,
1817,2020-02-21,New York,0,
1818,2020-02-21,Ohio,0,
1819,2020-02-21,Alabama,0,
1820,2020-02-21,Virginia,0,
1821,2020-02-21,Michigan,0,
1822,2020-02-21,Mississippi,0,
1823,2020-02-21,Illinois,0,
1824,2020-02-21,Wisconsin,0,
1826,2020-02-21,North Carolina,0,
1827,2020-02-21,Oklahoma,0,
1828,2020-02-21,Texas,0,
1829,2020-02-21,California,0,
1830,2020-02-21,New Mexico,0,
1831,2020-02-21,Louisiana,0,
1832,2020-02-21,Idaho,0,
1833,2020-02-21,Nevada,0,
1834,2020-02-21,Georgia,0,
1835,2020-02-21,Indiana,0,
1836,2020-02-21,Maryland,0,
1837,2020-02-21,New York,0,
1838,2020-02-21,Arkansas,0,
1839,2020-02-21,Minnesota,0,
1840,2020-02-21,Oregon,0,
1841,2020-02-21,Utah,0,
1842,2020-02-21,West Virginia,0,
1843,2020-02-21,Missouri,0,
1844,2020-02-21,Delaware,0,
1845,2020-02-21,South Dakota,0,
1846,2020-02-21,Rhode Island,0,
1847,2020-02-21,Kansas,0,
1848,2020-02-21,Maine,0,
1849,2020-02-21,New Hampshire,0,
1850,2020-02-21,DC,0,
1851,2020-02-21,Montana,0,
1853,2020-02-21,Alaska,0,
1855,2020-02-21,Vermont,0,
